   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 37, 47, 3550, 1, normal 
0, 1, 0, 0, 31, 39, 3550, 1, normal 
0, 2, 0, 0, 72, 90, 3550, 1, normal 
0, 3, 0, 0, 20, 25, 3550, 1, normal 
0, 4, 0, 0, 57, 72, 3550, 1, normal 
0, 5, 0, 0, 4, 6, 3550, 1, normal 
0, 6, 0, 0, 36, 45, 3550, 1, normal 
0, 7, 0, 0, 28, 35, 3550, 1, normal 
0, 8, 0, 0, 23, 29, 3550, 1, normal 
0, 9, 0, 0, 74, 93, 3550, 1, normal 
0, 10, 0, 0, 50, 63, 3550, 1, normal 
0, 11, 0, 0, 44, 56, 3550, 1, normal 
0, 12, 0, 0, 77, 97, 3550, 1, normal 
0, 13, 0, 0, 60, 76, 3550, 1, normal 
0, 14, 0, 0, 60, 75, 3550, 1, normal 
0, 15, 0, 0, 36, 45, 3550, 1, normal 
0, 16, 0, 0, 6, 8, 3550, 1, normal 
0, 17, 0, 0, 10, 13, 3550, 1, normal 
0, 18, 0, 0, 29, 37, 3550, 1, normal 
0, 19, 0, 0, 4, 5, 3550, 1, normal 
0, 20, 0, 0, 57, 72, 3550, 1, normal 
0, 21, 0, 0, 59, 74, 3550, 1, normal 
0, 22, 0, 0, 68, 85, 3550, 1, normal 
0, 23, 0, 0, 78, 98, 3550, 1, normal 
0, 24, 0, 0, 10, 13, 3550, 1, normal 
0, 25, 0, 0, 43, 54, 3550, 1, normal 
0, 26, 0, 0, 56, 70, 3550, 1, normal 
