   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 3, 4, 3200, 1, normal 
0, 1, 0, 0, 64, 81, 3200, 1, normal 
0, 2, 0, 0, 8, 10, 3200, 1, normal 
0, 3, 0, 0, 60, 75, 3200, 1, normal 
0, 4, 0, 0, 20, 26, 3200, 1, normal 
0, 5, 0, 0, 65, 82, 3200, 1, normal 
0, 6, 0, 0, 60, 76, 3200, 1, normal 
0, 7, 0, 0, 49, 62, 3200, 1, normal 
0, 8, 0, 0, 72, 90, 3200, 1, normal 
0, 9, 0, 0, 4, 6, 3200, 1, normal 
0, 10, 0, 0, 17, 22, 3200, 1, normal 
0, 11, 0, 0, 32, 40, 3200, 1, normal 
0, 12, 0, 0, 0, 1, 3200, 1, normal 
0, 13, 0, 0, 24, 31, 3200, 1, normal 
0, 14, 0, 0, 44, 55, 3200, 1, normal 
0, 15, 0, 0, 55, 69, 3200, 1, normal 
0, 16, 0, 0, 30, 38, 3200, 1, normal 
0, 17, 0, 0, 73, 92, 3200, 1, normal 
0, 18, 0, 0, 8, 10, 3200, 1, normal 
0, 19, 0, 0, 52, 66, 3200, 1, normal 
0, 20, 0, 0, 37, 47, 3200, 1, normal 
0, 21, 0, 0, 17, 22, 3200, 1, normal 
0, 22, 0, 0, 52, 65, 3200, 1, normal 
0, 23, 0, 0, 78, 98, 3200, 1, normal 
0, 24, 0, 0, 46, 58, 3200, 1, normal 
0, 25, 0, 0, 35, 44, 3200, 1, normal 
