   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 40, 50, 600, 1, normal 
0, 1, 0, 0, 33, 42, 600, 1, normal 
0, 2, 0, 0, 30, 38, 600, 1, normal 
0, 3, 0, 0, 4, 5, 600, 1, normal 
0, 4, 0, 0, 1, 2, 600, 1, normal 
0, 5, 0, 0, 55, 69, 600, 1, normal 
0, 6, 0, 0, 72, 91, 600, 1, normal 
0, 7, 0, 0, 55, 69, 600, 1, normal 
0, 8, 0, 0, 14, 18, 600, 1, normal 
0, 9, 0, 0, 49, 62, 600, 1, normal 
0, 10, 0, 0, 25, 32, 600, 1, normal 
0, 11, 0, 0, 38, 48, 600, 1, normal 
0, 12, 0, 0, 52, 66, 600, 1, normal 
0, 13, 0, 0, 58, 73, 600, 1, normal 
0, 14, 0, 0, 56, 71, 600, 1, normal 
0, 15, 0, 0, 63, 79, 600, 1, normal 
0, 16, 0, 0, 47, 59, 600, 1, normal 
0, 17, 0, 0, 5, 7, 600, 1, normal 
0, 18, 0, 0, 72, 90, 600, 1, normal 
0, 19, 0, 0, 5, 7, 600, 1, normal 
0, 20, 0, 0, 13, 17, 600, 1, normal 
0, 21, 0, 0, 75, 94, 600, 1, normal 
0, 22, 0, 0, 68, 85, 600, 1, normal 
0, 23, 0, 0, 58, 73, 600, 1, normal 
0, 24, 0, 0, 18, 23, 600, 1, normal 
0, 25, 0, 0, 55, 69, 600, 1, normal 
0, 26, 0, 0, 21, 27, 600, 1, normal 
0, 27, 0, 0, 70, 88, 600, 1, normal 
0, 28, 0, 0, 47, 59, 600, 1, normal 
0, 29, 0, 0, 36, 46, 600, 1, normal 
0, 30, 0, 0, 61, 77, 600, 1, normal 
0, 31, 0, 0, 20, 26, 600, 1, normal 
