   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 50, 63, 1450, 1, normal 
0, 1, 0, 0, 24, 30, 1450, 1, normal 
0, 2, 0, 0, 52, 65, 1450, 1, normal 
0, 3, 0, 0, 67, 84, 1450, 1, normal 
0, 4, 0, 0, 69, 87, 1450, 1, normal 
0, 5, 0, 0, 49, 62, 1450, 1, normal 
0, 6, 0, 0, 43, 54, 1450, 1, normal 
0, 7, 0, 0, 9, 12, 1450, 1, normal 
0, 8, 0, 0, 40, 50, 1450, 1, normal 
0, 9, 0, 0, 24, 31, 1450, 1, normal 
0, 10, 0, 0, 40, 51, 1450, 1, normal 
0, 11, 0, 0, 45, 57, 1450, 1, normal 
0, 12, 0, 0, 70, 88, 1450, 1, normal 
0, 13, 0, 0, 44, 55, 1450, 1, normal 
0, 14, 0, 0, 71, 89, 1450, 1, normal 
0, 15, 0, 0, 28, 36, 1450, 1, normal 
0, 16, 0, 0, 18, 23, 1450, 1, normal 
0, 17, 0, 0, 41, 52, 1450, 1, normal 
0, 18, 0, 0, 0, 1, 1450, 1, normal 
0, 19, 0, 0, 63, 79, 1450, 1, normal 
0, 20, 0, 0, 2, 3, 1450, 1, normal 
0, 21, 0, 0, 66, 83, 1450, 1, normal 
0, 22, 0, 0, 2, 3, 1450, 1, normal 
