   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 60, 76, 300, 1, normal 
0, 1, 0, 0, 76, 96, 300, 1, normal 
0, 2, 0, 0, 16, 21, 300, 1, normal 
0, 3, 0, 0, 7, 9, 300, 1, normal 
0, 4, 0, 0, 23, 29, 300, 1, normal 
0, 5, 0, 0, 35, 44, 300, 1, normal 
0, 6, 0, 0, 13, 17, 300, 1, normal 
0, 7, 0, 0, 24, 30, 300, 1, normal 
0, 8, 0, 0, 53, 67, 300, 1, normal 
0, 9, 0, 0, 59, 74, 300, 1, normal 
0, 10, 0, 0, 44, 55, 300, 1, normal 
0, 11, 0, 0, 3, 4, 300, 1, normal 
0, 12, 0, 0, 68, 86, 300, 1, normal 
0, 13, 0, 0, 38, 48, 300, 1, normal 
0, 14, 0, 0, 74, 93, 300, 1, normal 
0, 15, 0, 0, 52, 66, 300, 1, normal 
0, 16, 0, 0, 4, 5, 300, 1, normal 
0, 17, 0, 0, 39, 49, 300, 1, normal 
0, 18, 0, 0, 71, 89, 300, 1, normal 
0, 19, 0, 0, 52, 65, 300, 1, normal 
