   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 77, 97, 1550, 1, normal 
0, 1, 0, 0, 64, 80, 1550, 1, normal 
0, 2, 0, 0, 17, 22, 1550, 1, normal 
0, 3, 0, 0, 66, 83, 1550, 1, normal 
0, 4, 0, 0, 28, 36, 1550, 1, normal 
0, 5, 0, 0, 48, 60, 1550, 1, normal 
0, 6, 0, 0, 68, 86, 1550, 1, normal 
0, 7, 0, 0, 26, 33, 1550, 1, normal 
0, 8, 0, 0, 20, 25, 1550, 1, normal 
0, 9, 0, 0, 63, 79, 1550, 1, normal 
0, 10, 0, 0, 22, 28, 1550, 1, normal 
