   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 12, 16, 2850, 1, normal 
0, 1, 0, 0, 46, 58, 2850, 1, normal 
0, 2, 0, 0, 41, 52, 2850, 1, normal 
0, 3, 0, 0, 76, 95, 2850, 1, normal 
0, 4, 0, 0, 11, 14, 2850, 1, normal 
0, 5, 0, 0, 47, 59, 2850, 1, normal 
0, 6, 0, 0, 64, 81, 2850, 1, normal 
0, 7, 0, 0, 39, 49, 2850, 1, normal 
0, 8, 0, 0, 52, 66, 2850, 1, normal 
0, 9, 0, 0, 75, 94, 2850, 1, normal 
0, 10, 0, 0, 16, 21, 2850, 1, normal 
0, 11, 0, 0, 67, 84, 2850, 1, normal 
0, 12, 0, 0, 4, 5, 2850, 1, normal 
0, 13, 0, 0, 28, 35, 2850, 1, normal 
0, 14, 0, 0, 52, 65, 2850, 1, normal 
0, 15, 0, 0, 77, 97, 2850, 1, normal 
0, 16, 0, 0, 74, 93, 2850, 1, normal 
0, 17, 0, 0, 35, 44, 2850, 1, normal 
0, 18, 0, 0, 25, 32, 2850, 1, normal 
0, 19, 0, 0, 4, 5, 2850, 1, normal 
0, 20, 0, 0, 53, 67, 2850, 1, normal 
